INFO 2012-01-18 19:11:21,009 Org/Place import start
INFO 2012-01-18 19:11:50,550 117584244927486: Record for Place exists
INFO 2012-01-18 19:11:50,553 143946358972255: Record for Place exists
INFO 2012-01-18 19:11:50,555 246300253800: Record for Place exists
INFO 2012-01-18 19:11:50,558 261376303915381: Record for Place exists
INFO 2012-01-18 19:11:50,560 118341241514180: Record for Place exists
INFO 2012-01-18 19:11:50,562 121548681192225: Record for Place exists
INFO 2012-01-18 19:11:50,565 208333865846043: Record for Place exists
INFO 2012-01-18 19:11:50,567 122828457779618: Record for Place exists
INFO 2012-01-18 19:11:50,570 101030703290057: Record for Place exists
INFO 2012-01-18 19:11:50,572 174202555924638: Record for Place exists
INFO 2012-01-18 19:11:50,574 116952831652060: Record for Place exists
INFO 2012-01-18 19:11:50,576 100855353292272: Record for Place exists
INFO 2012-01-18 19:11:50,578 147786465251594: Record for Place exists
INFO 2012-01-18 19:11:50,580 163723236980229: Record for Place exists
INFO 2012-01-18 19:11:50,582 284282578254169: Record for Place exists
INFO 2012-01-18 19:11:50,585 145585938795892: Record for Place exists
INFO 2012-01-18 19:11:50,587 157385354281155: Record for Place exists
INFO 2012-01-18 19:11:50,589 164576746919832: Record for Place exists
INFO 2012-01-18 19:11:50,591 203871202976723: Record for Place exists
INFO 2012-01-18 19:11:50,593 227858383630: Record for Place exists
INFO 2012-01-18 19:11:50,595 178259438875720: Record for Place exists
INFO 2012-01-18 19:11:50,598 132062720186835: Record for Place exists
INFO 2012-01-18 19:11:50,603 160456353966894: Record for Place exists
INFO 2012-01-18 19:11:50,606 171673406210907: Record for Place exists
INFO 2012-01-18 19:11:50,608 142071665828814: Record for Place exists
INFO 2012-01-18 19:11:50,610 116039858418362: Record for Place exists
INFO 2012-01-18 19:11:50,613 111667622202008: Record for Place exists
INFO 2012-01-18 19:11:50,615 132557833456022: Record for Place exists
INFO 2012-01-18 19:11:50,617 180237255362529: Record for Place exists
INFO 2012-01-18 19:11:50,620 142299825800623: Record for Place exists
INFO 2012-01-18 19:11:50,622 116145065073812: Record for Place exists
INFO 2012-01-18 19:11:50,624 145644472122343: Record for Place exists
INFO 2012-01-18 19:11:50,626 195269850500991: Record for Place exists
INFO 2012-01-18 19:11:50,628 155256397874731: Record for Place exists
INFO 2012-01-18 19:11:50,630 113861512002942: Record for Place exists
INFO 2012-01-18 19:11:50,632 143741638980397: Record for Place exists
INFO 2012-01-18 19:11:50,635 113422905353710: Record for Place exists
INFO 2012-01-18 19:11:50,637 149864271743108: Record for Place exists
INFO 2012-01-18 19:11:50,640 221324387879696: Record for Place exists
INFO 2012-01-18 19:11:50,642 121423054620385: Record for Place exists
INFO 2012-01-18 19:11:50,644 157965117579095: Record for Place exists
INFO 2012-01-18 19:11:50,647 121073391241791: Record for Place exists
INFO 2012-01-18 19:11:50,649 131681100224615: Record for Place exists
INFO 2012-01-18 19:11:50,651 149438498416212: Record for Place exists
INFO 2012-01-18 19:11:50,654 114137681950447: Record for Place exists
INFO 2012-01-18 19:11:50,656 152317818122998: Record for Place exists
INFO 2012-01-18 19:11:50,658 119951411354560: Record for Place exists
INFO 2012-01-18 19:11:50,660 262676364346: Record for Place exists
INFO 2012-01-18 19:11:50,663 360637437286052: Record for Place exists
INFO 2012-01-18 19:11:50,665 110107962387825: Record for Place exists
INFO 2012-01-18 19:11:50,667 113817811973234: Record for Place exists
INFO 2012-01-18 19:11:50,670 118133584869454: Record for Place exists
INFO 2012-01-18 19:11:50,672 42124643803: Record for Place exists
INFO 2012-01-18 19:11:50,674 185865168111096: Record for Place exists
INFO 2012-01-18 19:11:50,676 104907179552404: Record for Place exists
INFO 2012-01-18 19:11:50,678 184747191576471: Record for Place exists
INFO 2012-01-18 19:11:50,681 115642488458218: Record for Place exists
INFO 2012-01-18 19:11:50,684 184943988198513: Record for Place exists
INFO 2012-01-18 19:11:50,686 113680621998544: Record for Place exists
INFO 2012-01-18 19:11:50,690 117257821626722: Record for Place exists
INFO 2012-01-18 19:11:50,692 140433432673068: Record for Place exists
INFO 2012-01-18 19:11:50,695 96494984074: Record for Place exists
INFO 2012-01-18 19:11:50,697 279106921959: Record for Place exists
INFO 2012-01-18 19:11:50,699 260985673925758: Record for Place exists
INFO 2012-01-18 19:11:50,701 166497970057051: Record for Place exists
INFO 2012-01-18 19:11:50,703 108167092559096: Record for Place exists
INFO 2012-01-18 19:11:50,705 262439613771533: Record for Place exists
INFO 2012-01-18 19:11:50,708 111552735589901: Record for Place exists
INFO 2012-01-18 19:11:50,710 111423888890437: Record for Place exists
INFO 2012-01-18 19:11:50,712 139322519460645: Record for Place exists
INFO 2012-01-18 19:11:50,714 117367338283267: Record for Place exists
INFO 2012-01-18 19:11:50,716 162333237118114: Record for Place exists
INFO 2012-01-18 19:11:50,718 156369719178: Record for Place exists
INFO 2012-01-18 19:11:50,720 120881467924596: Record for Place exists
INFO 2012-01-18 19:11:50,723 247425208623762: Record for Place exists
INFO 2012-01-18 19:11:50,725 100851546625897: Record for Place exists
INFO 2012-01-18 19:11:50,728 135765963193001: Record for Place exists
INFO 2012-01-18 19:11:50,730 116667475024792: Record for Place exists
INFO 2012-01-18 19:11:50,733 166791886686173: Record for Place exists
INFO 2012-01-18 19:11:50,735 103983572971816: Record for Place exists
INFO 2012-01-18 19:11:50,737 167652259911605: Record for Place exists
INFO 2012-01-18 19:11:50,739 121057834621906: Record for Place exists
INFO 2012-01-18 19:11:50,741 105224099512131: Record for Place exists
INFO 2012-01-18 19:11:50,743 120263724652910: Record for Place exists
INFO 2012-01-18 19:11:50,745 147370705295327: Record for Place exists
INFO 2012-01-18 19:11:50,748 168795966541598: Record for Place exists
INFO 2012-01-18 19:11:50,750 106192336105351: Record for Place exists
INFO 2012-01-18 19:11:50,752 120524384666749: Record for Place exists
INFO 2012-01-18 19:11:50,754 145209775513354: Record for Place exists
INFO 2012-01-18 19:11:50,756 126416770759740: Record for Place exists
INFO 2012-01-18 19:11:50,758 27620439726: Record for Place exists
INFO 2012-01-18 19:11:50,760 118573314893722: Record for Place exists
INFO 2012-01-18 19:11:50,762 153540711330050: Record for Place exists
INFO 2012-01-18 19:11:50,767 157252321010159: Record for Place exists
INFO 2012-01-18 19:11:50,770 32767836552: Record for Place exists
INFO 2012-01-18 19:11:50,772 127394707337017: Record for Place exists
INFO 2012-01-18 19:11:50,774 130394037015754: Record for Place exists
INFO 2012-01-18 19:11:50,776 171112632928537: Record for Place exists
INFO 2012-01-18 19:11:50,779 108091512552068: Record for Place exists
INFO 2012-01-18 19:11:50,781 125869977469839: Record for Place exists
INFO 2012-01-18 19:11:50,784 151907891537752: Record for Place exists
INFO 2012-01-18 19:11:50,786 174249042622502: Record for Place exists
INFO 2012-01-18 19:11:50,788 204389472906790: Record for Place exists
INFO 2012-01-18 19:11:50,790 111577432214607: Record for Place exists
INFO 2012-01-18 19:11:50,792 208529465847771: Record for Place exists
INFO 2012-01-18 19:11:50,794 145364278846513: Record for Place exists
INFO 2012-01-18 19:11:50,796 115566495135443: Record for Place exists
INFO 2012-01-18 19:11:50,798 134689816607883: Record for Place exists
INFO 2012-01-18 19:11:50,801 164743000219033: Record for Place exists
INFO 2012-01-18 19:11:50,803 142097905823967: Record for Place exists
INFO 2012-01-18 19:11:50,805 113619638672017: Record for Place exists
INFO 2012-01-18 19:11:50,808 16165453613: Record for Place exists
INFO 2012-01-18 19:11:50,810 193255548459: Record for Place exists
INFO 2012-01-18 19:11:50,812 119674131438317: Record for Place exists
INFO 2012-01-18 19:11:50,815 109590789107790: Record for Place exists
INFO 2012-01-18 19:11:50,817 159864420760515: Record for Place exists
INFO 2012-01-18 19:11:50,819 229437633779170: Record for Place exists
INFO 2012-01-18 19:11:50,821 114671171927123: Record for Place exists
INFO 2012-01-18 19:11:50,823 111548625552157: Record for Place exists
INFO 2012-01-18 19:11:50,825 171869819528672: Record for Place exists
INFO 2012-01-18 19:11:50,827 165248408846: Record for Place exists
INFO 2012-01-18 19:11:50,830 107236159336978: Record for Place exists
INFO 2012-01-18 19:11:50,833 185354838163222: Record for Place exists
INFO 2012-01-18 19:11:50,835 120551631294055: Record for Place exists
INFO 2012-01-18 19:11:50,837 52494095123: Record for Place exists
INFO 2012-01-18 19:11:50,840 266393083374351: Record for Place exists
INFO 2012-01-18 19:11:50,842 111586202214063: Record for Place exists
INFO 2012-01-18 19:11:50,844 63335184024: Record for Place exists
INFO 2012-01-18 19:11:50,846 101256229953032: Record for Place exists
INFO 2012-01-18 19:11:50,850 121296557885213: Record for Place exists
INFO 2012-01-18 19:11:50,853 133414230050862: Record for Place exists
INFO 2012-01-18 19:11:50,855 197077136982502: Record for Place exists
INFO 2012-01-18 19:11:50,858 115104708565305: Record for Place exists
INFO 2012-01-18 19:11:50,860 152651938128300: Record for Place exists
INFO 2012-01-18 19:11:50,862 161497073891335: Record for Place exists
INFO 2012-01-18 19:11:50,865 195879887122263: Record for Place exists
INFO 2012-01-18 19:11:50,868 113675998666903: Record for Place exists
INFO 2012-01-18 19:11:50,870 145796638775157: Record for Place exists
INFO 2012-01-18 19:11:50,872 111712838864453: Record for Place exists
INFO 2012-01-18 19:11:50,874 153240324688856: Record for Place exists
INFO 2012-01-18 19:11:50,876 147866711918089: Record for Place exists
INFO 2012-01-18 19:11:50,878 212192848807068: Record for Place exists
INFO 2012-01-18 19:11:50,880 198859080137555: Record for Place exists
INFO 2012-01-18 19:11:50,882 194451753932633: Record for Place exists
INFO 2012-01-18 19:11:50,884 213596228710709: Record for Place exists
INFO 2012-01-18 19:11:50,886 161478587227554: Record for Place exists
INFO 2012-01-18 19:11:50,890 180206315342632: Record for Place exists
INFO 2012-01-18 19:11:50,892 113233095421916: Record for Place exists
INFO 2012-01-18 19:11:50,897 374555764073: Record for Place exists
INFO 2012-01-18 19:11:50,900 151368428258032: Record for Place exists
INFO 2012-01-18 19:11:50,902 284064528277200: Record for Place exists
INFO 2012-01-18 19:11:50,904 209862842406179: Record for Place exists
INFO 2012-01-18 19:11:50,906 158294760888758: Record for Place exists
INFO 2012-01-18 19:11:50,908 202009663160147: Record for Place exists
INFO 2012-01-18 19:11:50,910 114038898627782: Record for Place exists
INFO 2012-01-18 19:11:50,912 122663971116615: Record for Place exists
INFO 2012-01-18 19:11:50,915 150191091754779: Record for Place exists
INFO 2012-01-18 19:11:50,918 149570167308: Record for Place exists
INFO 2012-01-18 19:11:50,920 195397387167296: Record for Place exists
INFO 2012-01-18 19:11:50,922 156096027754456: Record for Place exists
INFO 2012-01-18 19:11:50,924 126049464144405: Record for Place exists
INFO 2012-01-18 19:11:50,926 148458441846034: Record for Place exists
INFO 2012-01-18 19:11:50,928 155242414537186: Record for Place exists
INFO 2012-01-18 19:11:50,931 147552785272071: Record for Place exists
INFO 2012-01-18 19:11:50,934 125353504182195: Record for Place exists
INFO 2012-01-18 19:11:50,936 105711199515081: Record for Place exists
INFO 2012-01-18 19:11:50,939 126311060772411: Record for Place exists
INFO 2012-01-18 19:11:50,943 230873613606434: Record for Place exists
INFO 2012-01-18 19:11:50,946 233571916678742: Record for Place exists
INFO 2012-01-18 19:11:50,950 207992599224509: Record for Place exists
INFO 2012-01-18 19:11:50,952 102237666485449: Record for Place exists
INFO 2012-01-18 19:11:50,955 221561024537121: Record for Place exists
INFO 2012-01-18 19:11:50,958 155096294505343: Record for Place exists
INFO 2012-01-18 19:11:50,960 210839045616955: Record for Place exists
INFO 2012-01-18 19:11:50,962 250963341583485: Record for Place exists
INFO 2012-01-18 19:11:50,964 179051818806010: Record for Place exists
INFO 2012-01-18 19:11:50,966 169740896381625: Record for Place exists
INFO 2012-01-18 19:11:50,967 176504822411954: Record for Place exists
INFO 2012-01-18 19:11:50,969 109853172409771: Record for Place exists
INFO 2012-01-18 19:11:50,975 121784667888585: Record for Place exists
INFO 2012-01-18 19:11:50,977 138954392806966: Record for Place exists
INFO 2012-01-18 19:11:50,980 130262250694: Record for Place exists
INFO 2012-01-18 19:11:50,982 131210873599366: Record for Place exists
INFO 2012-01-18 19:11:50,984 111508628887405: Record for Place exists
INFO 2012-01-18 19:11:50,985 141524915884305: Record for Place exists
INFO 2012-01-18 19:11:50,988 151910648439: Record for Place exists
INFO 2012-01-18 19:11:50,990 142663989120618: Record for Place exists
INFO 2012-01-18 19:11:50,992 111538072271389: Record for Place exists
INFO 2012-01-18 19:11:50,994 122062184538514: Record for Place exists
INFO 2012-01-18 19:11:50,997 207722455931565: Record for Place exists
INFO 2012-01-18 19:11:50,999 114345091920260: Record for Place exists
INFO 2012-01-18 19:11:51,001 157715124252731: Record for Place exists
INFO 2012-01-18 19:11:51,003 322097948612: Record for Place exists
INFO 2012-01-18 19:11:51,005 156423097761408: Record for Place exists
INFO 2012-01-18 19:11:51,008 194045876982: Record for Place exists
INFO 2012-01-18 19:11:51,010 106346562774408: Record for Place exists
INFO 2012-01-18 19:11:51,012 322058117804660: Record for Place exists
INFO 2012-01-18 19:11:51,015 211450902202445: Record for Place exists
INFO 2012-01-18 19:11:51,017 185549921482879: Record for Place exists
INFO 2012-01-18 19:11:51,020 266904326702053: Record for Place exists
INFO 2012-01-18 19:11:51,023 155789924478884: Record for Place exists
INFO 2012-01-18 19:11:51,025 120890324592562: Record for Place exists
INFO 2012-01-18 19:11:51,027 111638652206572: Record for Place exists
INFO 2012-01-18 19:11:51,029 101456282548: Record for Place exists
INFO 2012-01-18 19:11:51,032 126728907399025: Record for Place exists
INFO 2012-01-18 19:11:51,034 149408061744835: Record for Place exists
INFO 2012-01-18 19:11:51,036 148354798554341: Record for Place exists
INFO 2012-01-18 19:11:51,038 114211448609902: Record for Place exists
INFO 2012-01-18 19:11:51,041 116087031746823: Record for Place exists
INFO 2012-01-18 19:11:51,043 114100118664790: Record for Place exists
INFO 2012-01-18 19:11:51,045 133727576670235: Record for Place exists
INFO 2012-01-18 19:11:51,047 120431857973252: Record for Place exists
INFO 2012-01-18 19:11:51,049 112742115450279: Record for Place exists
INFO 2012-01-18 19:11:51,051 140327126034017: Record for Place exists
INFO 2012-01-18 19:11:51,053 249684245046170: Record for Place exists
INFO 2012-01-18 19:11:51,057 111806598856342: Record for Place exists
INFO 2012-01-18 19:11:51,060 89942702506: Record for Place exists
INFO 2012-01-18 19:11:51,062 176763172378450: Record for Place exists
INFO 2012-01-18 19:11:51,065 111530498881387: Record for Place exists
ERROR 2012-01-18 19:11:51,065 160979356395: 
INFO 2012-01-18 19:11:51,067 122112884466020: Record for Place exists
INFO 2012-01-18 19:11:51,069 101890366555431: Record for Place exists
INFO 2012-01-18 19:11:51,071 250512161641155: Record for Place exists
INFO 2012-01-18 19:11:51,073 127090160685327: Record for Place exists
INFO 2012-01-18 19:11:51,076 114176445279309: Record for Place exists
INFO 2012-01-18 19:11:51,078 123302802713: Record for Place exists
INFO 2012-01-18 19:11:51,080 149379695116958: Record for Place exists
INFO 2012-01-18 19:11:51,082 192233237508563: Record for Place exists
ERROR 2012-01-18 19:11:51,082 138169599541277: 
INFO 2012-01-18 19:11:51,084 143891325633878: Record for Place exists
INFO 2012-01-18 19:11:51,086 233012086715943: Record for Place exists
INFO 2012-01-18 19:11:51,089 120166008033623: Record for Place exists
INFO 2012-01-18 19:11:51,091 167193763299724: Record for Place exists
INFO 2012-01-18 19:11:51,093 118609868196921: Record for Place exists
ERROR 2012-01-18 19:11:51,094 116266365122506: 
ERROR 2012-01-18 19:11:51,094 134937769883320: 
INFO 2012-01-18 19:11:51,096 216404211765276: Record for Place exists
INFO 2012-01-18 19:11:51,102 214818971891480: Record for Place exists
INFO 2012-01-18 19:11:51,108 144112112277376: Record for Place exists
INFO 2012-01-18 19:11:51,111 148650248493674: Record for Place exists
INFO 2012-01-18 19:11:51,113 220107998016490: Record for Place exists
INFO 2012-01-18 19:11:51,115 113228848692514: Record for Place exists
INFO 2012-01-18 19:11:51,117 117616738265372: Record for Place exists
INFO 2012-01-18 19:11:51,119 115527255141102: Record for Place exists
INFO 2012-01-18 19:11:51,122 104712036265808: Record for Place exists
INFO 2012-01-18 19:11:51,124 120474217965667: Record for Place exists
INFO 2012-01-18 19:11:51,126 104977172878649: Record for Place exists
INFO 2012-01-18 19:11:51,128 139654929390706: Record for Place exists
INFO 2012-01-18 19:11:51,130 154631110545: Record for Place exists
INFO 2012-01-18 19:11:51,132 219210854755669: Record for Place exists
INFO 2012-01-18 19:11:51,134 162505240432567: Record for Place exists
INFO 2012-01-18 19:11:51,136 200018190010525: Record for Place exists
INFO 2012-01-18 19:11:51,139 55167674869: Record for Place exists
INFO 2012-01-18 19:11:51,142 128411847232297: Record for Place exists
INFO 2012-01-18 19:11:51,144 185032134880509: Record for Place exists
INFO 2012-01-18 19:11:51,147 286349689713: Record for Place exists
INFO 2012-01-18 19:11:51,149 115603891827039: Record for Place exists
INFO 2012-01-18 19:11:51,151 187558181264171: Record for Place exists
INFO 2012-01-18 19:11:51,153 73967309742: Record for Place exists
INFO 2012-01-18 19:11:51,155 113673298665674: Record for Place exists
INFO 2012-01-18 19:11:51,157 159496627404962: Record for Place exists
INFO 2012-01-18 19:11:51,159 152762014736625: Record for Place exists
INFO 2012-01-18 19:11:51,161 164605506936875: Record for Place exists
INFO 2012-01-18 19:11:51,165 10150153284185029: Record for Place exists
INFO 2012-01-18 19:11:51,167 118523624869465: Record for Place exists
INFO 2012-01-18 19:11:51,169 102219523154671: Record for Place exists
INFO 2012-01-18 19:11:51,171 241604575868834: Record for Place exists
INFO 2012-01-18 19:11:51,173 137594076282082: Record for Place exists
INFO 2012-01-18 19:11:51,175 65110987384: Record for Place exists
INFO 2012-01-18 19:11:51,177 113624902003428: Record for Place exists
INFO 2012-01-18 19:11:51,180 117360728282716: Record for Place exists
INFO 2012-01-18 19:11:51,183 149391781779235: Record for Place exists
INFO 2012-01-18 19:11:51,185 309550482419381: Record for Place exists
INFO 2012-01-18 19:11:51,188 198728456829243: Record for Place exists
INFO 2012-01-18 19:11:51,191 265243316831785: Record for Place exists
INFO 2012-01-18 19:11:51,193 197410303634389: Record for Place exists
INFO 2012-01-18 19:11:51,195 149947565016561: Record for Place exists
INFO 2012-01-18 19:11:51,197 168239359899668: Record for Place exists
INFO 2012-01-18 19:11:51,199 259037910801989: Record for Place exists
INFO 2012-01-18 19:11:51,201 190519577644060: Record for Place exists
INFO 2012-01-18 19:11:51,203 137874859588025: Record for Place exists
INFO 2012-01-18 19:11:51,206 117815671571264: Record for Place exists
INFO 2012-01-18 19:11:51,208 32145451314: Record for Place exists
INFO 2012-01-18 19:11:51,210 189200184456724: Record for Place exists
INFO 2012-01-18 19:11:51,213 105186632860645: Record for Place exists
INFO 2012-01-18 19:11:51,215 148462158512065: Record for Place exists
INFO 2012-01-18 19:11:51,216 169661509733636: Record for Place exists
INFO 2012-01-18 19:11:51,218 85909109343: Record for Place exists
INFO 2012-01-18 19:11:51,224 122073374472981: Record for Place exists
INFO 2012-01-18 19:11:51,226 119812341403652: Record for Place exists
INFO 2012-01-18 19:11:51,229 151834451522477: Record for Place exists
INFO 2012-01-18 19:11:51,232 120216371322737: Record for Place exists
INFO 2012-01-18 19:11:51,234 160177640667552: Record for Place exists
INFO 2012-01-18 19:11:51,236 212327815475523: Record for Place exists
INFO 2012-01-18 19:11:51,238 145102152220067: Record for Place exists
INFO 2012-01-18 19:11:51,241 111949228860190: Record for Place exists
INFO 2012-01-18 19:11:51,243 269268176420421: Record for Place exists
INFO 2012-01-18 19:11:51,245 132452250132517: Record for Place exists
INFO 2012-01-18 19:11:51,247 141511282556066: Record for Place exists
INFO 2012-01-18 19:11:51,249 116940911748855: Record for Place exists
INFO 2012-01-18 19:11:51,251 308245892524654: Record for Place exists
INFO 2012-01-18 19:11:51,253 141399732598966: Record for Place exists
INFO 2012-01-18 19:11:51,255 121080157903356: Record for Place exists
INFO 2012-01-18 19:11:51,257 120568674627267: Record for Place exists
INFO 2012-01-18 19:11:51,259 156981771011935: Record for Place exists
INFO 2012-01-18 19:11:51,261 113546328679419: Record for Place exists
INFO 2012-01-18 19:11:51,264 154828154544484: Record for Place exists
INFO 2012-01-18 19:11:51,266 207989522587380: Record for Place exists
INFO 2012-01-18 19:11:51,269 119714778479: Record for Place exists
INFO 2012-01-18 19:11:51,271 161796890542622: Record for Place exists
INFO 2012-01-18 19:11:51,274 101478476600942: Record for Place exists
INFO 2012-01-18 19:11:51,276 112214588813944: Record for Place exists
INFO 2012-01-18 19:11:51,278 109624309121146: Record for Place exists
INFO 2012-01-18 19:11:51,281 157478787639501: Record for Place exists
INFO 2012-01-18 19:11:51,283 111474145558412: Record for Place exists
INFO 2012-01-18 19:11:51,285 121219167945748: Record for Place exists
INFO 2012-01-18 19:11:51,287 120532731296778: Record for Place exists
INFO 2012-01-18 19:11:51,289 135549246460220: Record for Place exists
INFO 2012-01-18 19:11:51,292 203048636418184: Record for Place exists
INFO 2012-01-18 19:11:51,294 217417188291852: Record for Place exists
INFO 2012-01-18 19:11:51,296 104922369551366: Record for Place exists
